rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
29,JavaScript,Web-Dev-For-Beginners,45181,6532,JavaScript,https://github.com/microsoft/Web-Dev-For-Beginners,microsoft,3,2022-03-29T00:24:11Z,"24 Lessons, 12 Weeks, Get Started as a Web Developer"
30,JavaScript,meteor,42866,5199,JavaScript,https://github.com/meteor/meteor,meteor,113,2022-04-02T20:54:45Z,"Meteor, the JavaScript App Platform"
31,JavaScript,serverless,42453,5191,JavaScript,https://github.com/serverless/serverless,serverless,852,2022-04-01T16:55:31Z,"⚡ Serverless Framework – Build web, mobile and IoT applications with serverless architectures using AWS Lambda, Azure Functions, Google CloudFunctions & more! – "
32,JavaScript,prettier,42323,3247,JavaScript,https://github.com/prettier/prettier,prettier,833,2022-04-03T01:27:05Z,Prettier is an opinionated code formatter.
33,JavaScript,anime,41953,3458,JavaScript,https://github.com/juliangarnier/anime,juliangarnier,160,2022-03-11T02:32:41Z,JavaScript animation engine
34,JavaScript,AdminLTE,40716,17586,JavaScript,https://github.com/ColorlibHQ/AdminLTE,ColorlibHQ,40,2022-03-29T03:10:21Z,AdminLTE - Free admin dashboard template based on Bootstrap 4
35,JavaScript,yarn,40559,2825,JavaScript,https://github.com/yarnpkg/yarn,yarnpkg,1806,2022-03-31T21:14:19Z,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry
36,JavaScript,parcel,40471,2115,JavaScript,https://github.com/parcel-bundler/parcel,parcel-bundler,684,2022-04-02T08:04:58Z,The zero configuration build tool for the web. 📦🚀
37,JavaScript,Ghost,39850,8637,JavaScript,https://github.com/TryGhost/Ghost,TryGhost,34,2022-04-01T20:35:53Z,"Turn your audience into a business. Publishing, memberships, subscriptions and newsletters."
38,JavaScript,nuxt.js,39731,3213,JavaScript,https://github.com/nuxt/nuxt.js,nuxt,485,2022-03-26T15:02:43Z,The Intuitive Vue(2) Framework
39,JavaScript,github-readme-stats,39459,9194,JavaScript,https://github.com/anuraghazra/github-readme-stats,anuraghazra,72,2022-04-02T20:49:25Z,:zap: Dynamically generated stats for your github readmes
40,JavaScript,nw.js,38808,3965,JavaScript,https://github.com/nwjs/nw.js,nwjs,883,2022-03-31T03:29:29Z,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.
41,JavaScript,materialize,38676,4885,JavaScript,https://github.com/Dogfalo/materialize,Dogfalo,625,2022-03-01T16:08:21Z,"Materialize, a CSS Framework based on Material Design"
42,JavaScript,dayjs,38403,1931,JavaScript,https://github.com/iamkun/dayjs,iamkun,378,2022-04-01T10:32:26Z,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API
43,JavaScript,pdf.js,38071,8729,JavaScript,https://github.com/mozilla/pdf.js,mozilla,340,2022-04-02T17:47:54Z,PDF Reader in JavaScript
44,JavaScript,cypress,37750,2269,JavaScript,https://github.com/cypress-io/cypress,cypress-io,2120,2022-04-03T02:10:21Z,"Fast, easy and reliable testing for anything that runs in a browser."
45,JavaScript,pm2,36714,2397,JavaScript,https://github.com/Unitech/pm2,Unitech,557,2022-03-30T07:27:37Z,Node.js Production Process Manager with a built-in Load Balancer.
46,JavaScript,impress.js,36624,6844,JavaScript,https://github.com/impress/impress.js,impress,50,2022-03-26T09:19:41Z,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.
47,JavaScript,chinese-poetry,35426,7406,JavaScript,https://github.com/chinese-poetry/chinese-poetry,chinese-poetry,73,2022-03-18T07:10:52Z,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。"
48,JavaScript,hexo,34486,4305,JavaScript,https://github.com/hexojs/hexo,hexojs,73,2022-04-02T07:11:18Z,"A fast, simple & powerful blog framework, powered by Node.js."
49,JavaScript,Leaflet,33493,5216,JavaScript,https://github.com/Leaflet/Leaflet,Leaflet,389,2022-04-02T14:40:22Z,🍃 JavaScript library for mobile-friendly interactive maps 🇺🇦
50,JavaScript,fullPage.js,33383,7455,JavaScript,https://github.com/alvarotrigo/fullPage.js,alvarotrigo,195,2022-04-02T12:13:59Z,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple
51,JavaScript,HowToCook,33343,4757,JavaScript,https://github.com/Anduin2017/HowToCook,Anduin2017,229,2022-04-02T07:24:51Z,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Chinese only).
52,JavaScript,video.js,33054,7107,JavaScript,https://github.com/videojs/video.js,videojs,398,2022-03-31T07:33:50Z,Video.js - open source HTML5 & Flash video player
53,JavaScript,react,32676,2766,JavaScript,https://github.com/typescript-cheatsheets/react,typescript-cheatsheets,4,2022-03-29T15:41:52Z,Cheatsheets for experienced React developers getting started with TypeScript
54,JavaScript,hackathon-starter,32778,7646,JavaScript,https://github.com/sahat/hackathon-starter,sahat,2,2022-03-29T09:19:46Z,A boilerplate for Node.js web applications
55,JavaScript,gulp,32498,4398,JavaScript,https://github.com/gulpjs/gulp,gulpjs,26,2022-01-19T12:51:27Z,A toolkit to automate & enhance your workflow
56,JavaScript,lerna,32171,2112,JavaScript,https://github.com/lerna/lerna,lerna,709,2022-03-31T10:42:44Z,:dragon: A tool for managing JavaScript projects with multiple packages.
57,JavaScript,Rocket.Chat,32025,7339,JavaScript,https://github.com/RocketChat/Rocket.Chat,RocketChat,2635,2022-04-02T21:14:45Z,The communications platform that puts data protection first.
58,JavaScript,clipboard.js,31988,4044,JavaScript,https://github.com/zenorocha/clipboard.js,zenorocha,3,2022-04-01T23:19:37Z,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:
59,JavaScript,phaser,31509,6695,JavaScript,https://github.com/photonstorm/phaser,photonstorm,159,2022-04-02T21:58:24Z,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering."
60,JavaScript,preact,31416,1756,JavaScript,https://github.com/preactjs/preact,preactjs,150,2022-03-30T11:43:37Z,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.
1,Julia,julia,38763,4862,Julia,https://github.com/JuliaLang/julia,JuliaLang,3206,2022-04-03T02:26:38Z,The Julia Programming Language
2,Julia,Pluto.jl,3751,228,Julia,https://github.com/fonsp/Pluto.jl,fonsp,191,2022-04-01T19:21:30Z,🎈 Simple reactive notebooks for Julia
3,Julia,Flux.jl,3587,519,Julia,https://github.com/FluxML/Flux.jl,FluxML,166,2022-04-02T23:35:59Z,Relax! Flux is the ML library that doesn't make you tensor
4,Julia,IJulia.jl,2440,387,Julia,https://github.com/JuliaLang/IJulia.jl,JuliaLang,97,2021-12-17T07:34:26Z,Julia kernel for Jupyter
5,Julia,18S191,2175,393,Julia,https://github.com/mitmath/18S191,mitmath,10,2022-03-10T21:30:36Z,"Course 18.S191 at MIT, Spring 2021 - Introduction to computational thinking with Julia: "
6,Julia,DifferentialEquations.jl,2146,173,Julia,https://github.com/SciML/DifferentialEquations.jl,SciML,126,2022-01-11T13:17:14Z,Multi-language suite for high-performance solvers of differential equations and scientific machine learning (SciML) components
7,Julia,Gadfly.jl,1753,262,Julia,https://github.com/GiovineItalia/Gadfly.jl,GiovineItalia,240,2022-01-05T15:12:54Z,Crafty statistical graphics for Julia.
8,Julia,JuMP.jl,1683,349,Julia,https://github.com/jump-dev/JuMP.jl,jump-dev,20,2022-04-02T00:43:36Z,"Modeling language for Mathematical Optimization (linear, mixed-integer, conic, semidefinite, nonlinear)"
9,Julia,Gen.jl,1631,146,Julia,https://github.com/probcomp/Gen.jl,probcomp,136,2022-03-31T05:22:42Z,A general-purpose probabilistic programming system with programmable inference
10,Julia,Genie.jl,1594,161,Julia,https://github.com/GenieFramework/Genie.jl,GenieFramework,72,2022-03-27T18:13:42Z,🧞The highly productive Julia web framework
11,Julia,Turing.jl,1538,182,Julia,https://github.com/TuringLang/Turing.jl,TuringLang,90,2022-03-17T18:24:40Z,Bayesian inference with probabilistic programming.
12,Julia,Plots.jl,1512,288,Julia,https://github.com/JuliaPlots/Plots.jl,JuliaPlots,618,2022-04-01T09:46:54Z,Powerful convenience for Julia visualizations and data analysis
13,Julia,Makie.jl,1453,154,Julia,https://github.com/JuliaPlots/Makie.jl,JuliaPlots,559,2022-04-01T17:23:03Z,High level plotting on the GPU.
14,Julia,MLJ.jl,1351,136,Julia,https://github.com/alan-turing-institute/MLJ.jl,alan-turing-institute,81,2022-03-23T23:16:06Z,A Julia machine learning framework
15,Julia,DataFrames.jl,1332,335,Julia,https://github.com/JuliaData/DataFrames.jl,JuliaData,119,2022-04-03T00:51:07Z,In-memory tabular data in Julia
16,Julia,Mocha.jl,1278,269,Julia,https://github.com/pluskid/Mocha.jl,pluskid,35,2018-12-06T01:09:35Z,Deep Learning framework for Julia
17,Julia,Julia.jl,1233,195,Julia,https://github.com/svaksha/Julia.jl,svaksha,8,2022-03-13T22:47:48Z,Curated decibans of Julia programming language.
18,Julia,Zygote.jl,1175,168,Julia,https://github.com/FluxML/Zygote.jl,FluxML,311,2022-04-02T17:15:53Z,21st century AD
19,Julia,PyCall.jl,1172,179,Julia,https://github.com/JuliaPy/PyCall.jl,JuliaPy,216,2022-03-03T07:48:50Z,Package to call Python functions from the Julia language
20,Julia,VIMKiller,1046,11,Julia,https://github.com/caseykneale/VIMKiller,caseykneale,12,2021-10-14T06:18:57Z,Exiting VIM is hard; sometimes we need to take drastic measures
21,Julia,PackageCompiler.jl,1045,139,Julia,https://github.com/JuliaLang/PackageCompiler.jl,JuliaLang,23,2022-03-15T21:56:27Z,Compile your Julia Package
22,Julia,BeautifulAlgorithms.jl,1037,65,Julia,https://github.com/mossr/BeautifulAlgorithms.jl,mossr,2,2022-02-25T20:38:38Z,Concise and beautiful algorithms written in Julia
23,Julia,AlphaZero.jl,991,99,Julia,https://github.com/jonathan-laurent/AlphaZero.jl,jonathan-laurent,14,2022-03-02T16:57:58Z,"A generic, simple and fast implementation of Deepmind's AlphaZero algorithm."
24,Julia,ModelingToolkit.jl,963,131,Julia,https://github.com/SciML/ModelingToolkit.jl,SciML,208,2022-04-01T12:25:13Z,A modeling framework for automatically parallelized scientific machine learning (SciML) in Julia. A computer algebra system for integrated symbolics for physics-informed machine learning and automated transformations of differential equations
25,Julia,StatsWithJuliaBook,937,245,Julia,https://github.com/h-Klok/StatsWithJuliaBook,h-Klok,12,2021-08-17T18:08:08Z,
26,Julia,Symbolics.jl,911,77,Julia,https://github.com/JuliaSymbolics/Symbolics.jl,JuliaSymbolics,177,2022-04-02T00:44:02Z,A fast and modern CAS for a fast and modern language.
27,Julia,Revise.jl,910,80,Julia,https://github.com/timholy/Revise.jl,timholy,29,2022-03-07T15:04:30Z,Automatically update function definitions in a running Julia session
28,Julia,UnicodePlots.jl,881,58,Julia,https://github.com/JuliaPlots/UnicodePlots.jl,JuliaPlots,9,2022-03-26T16:54:01Z,Unicode-based scientific plotting for working in the terminal
29,Julia,TensorFlow.jl,866,114,Julia,https://github.com/malmaud/TensorFlow.jl,malmaud,71,2021-08-02T16:55:00Z,A Julia wrapper for TensorFlow
30,Julia,Distributions.jl,847,352,Julia,https://github.com/JuliaStats/Distributions.jl,JuliaStats,240,2022-03-27T19:08:57Z,A Julia package for probability distributions and associated functions.
31,Julia,pythonidae,843,183,Julia,https://github.com/svaksha/pythonidae,svaksha,0,2021-10-25T14:35:01Z,Curated decibans of scientific programming resources in Python.
32,Julia,Optim.jl,834,192,Julia,https://github.com/JuliaNLSolvers/Optim.jl,JuliaNLSolvers,55,2022-02-28T19:46:13Z,Optimization functions for Julia
33,Julia,JuliaDB.jl,747,64,Julia,https://github.com/JuliaData/JuliaDB.jl,JuliaData,114,2022-03-28T14:59:40Z,Parallel analytical database in pure Julia
34,Julia,DSGE.jl,743,191,Julia,https://github.com/FRBNY-DSGE/DSGE.jl,FRBNY-DSGE,5,2022-02-15T15:47:02Z,Solve and estimate Dynamic Stochastic General Equilibrium models (including the New York Fed DSGE)
35,Julia,model-zoo,734,304,Julia,https://github.com/FluxML/model-zoo,FluxML,52,2022-03-30T17:29:00Z,Please do not feed the models
36,Julia,diff-zoo,724,55,Julia,https://github.com/MikeInnes/diff-zoo,MikeInnes,6,2021-07-09T11:52:53Z,Differentiation for Hackers
37,Julia,CUDA.jl,724,132,Julia,https://github.com/JuliaGPU/CUDA.jl,JuliaGPU,173,2022-03-31T08:02:02Z,CUDA programming in Julia.
38,Julia,Cxx.jl,684,109,Julia,https://github.com/JuliaInterop/Cxx.jl,JuliaInterop,108,2022-03-30T16:03:56Z,The Julia C++ Interface
39,Julia,Weave.jl,686,89,Julia,https://github.com/JunoLab/Weave.jl,JunoLab,122,2022-03-26T02:24:56Z,Scientific reports/literate programming for Julia
40,Julia,LightGraphs.jl,679,199,Julia,https://github.com/sbromberger/LightGraphs.jl,sbromberger,31,2021-10-08T14:57:24Z,An optimized graphs package for the Julia programming language
41,Julia,OnlineStats.jl,678,58,Julia,https://github.com/joshday/OnlineStats.jl,joshday,12,2022-03-15T13:24:19Z,⚡ Single-pass algorithms for statistics
42,Julia,Franklin.jl,675,79,Julia,https://github.com/tlienart/Franklin.jl,tlienart,151,2022-03-25T12:33:12Z,"(yet another) static site generator. Simple, customisable, fast, maths with KaTeX, code evaluation, optional pre-rendering, in Julia."
43,Julia,Javis.jl,663,44,Julia,https://github.com/JuliaAnimators/Javis.jl,JuliaAnimators,50,2022-03-17T21:51:52Z,Julia Animations and Visualizations
44,Julia,DiffEqFlux.jl,662,125,Julia,https://github.com/SciML/DiffEqFlux.jl,SciML,88,2022-03-31T13:15:28Z,"Universal neural differential equations with O(1) backprop, GPUs, and stiff+non-stiff DE solvers, demonstrating scientific machine learning (SciML) and physics-informed machine learning methods"
45,Julia,Yao.jl,651,93,Julia,https://github.com/QuantumBFS/Yao.jl,QuantumBFS,19,2022-03-30T22:04:03Z,"Extensible, Efficient Quantum Algorithm Design for Humans."
46,Julia,ForwardDiff.jl,634,114,Julia,https://github.com/JuliaDiff/ForwardDiff.jl,JuliaDiff,102,2022-03-08T22:39:45Z,Forward Mode Automatic Differentiation for Julia
47,Julia,dictionary,620,172,Julia,https://github.com/adambom/dictionary,adambom,4,2021-04-23T20:59:28Z,A JSON representation of Webster's Unabridged Dictionary
48,Julia,Oceananigans.jl,605,110,Julia,https://github.com/CliMA/Oceananigans.jl,CliMA,228,2022-04-02T20:20:21Z,"🌊  Julia software for fast, friendly, flexible, data-driven, ocean-flavored fluid dynamics on CPUs and GPUs"
49,Julia,DrWatson.jl,583,64,Julia,https://github.com/JuliaDynamics/DrWatson.jl,JuliaDynamics,35,2022-03-22T22:17:57Z,The perfect sidekick to your scientific inquiries
50,Julia,DynamicalSystems.jl,574,74,Julia,https://github.com/JuliaDynamics/DynamicalSystems.jl,JuliaDynamics,4,2022-03-30T00:27:45Z,Award winning software library for nonlinear dynamics
51,Julia,NeuralPDE.jl,562,116,Julia,https://github.com/SciML/NeuralPDE.jl,SciML,98,2022-04-02T10:25:42Z,Physics-Informed Neural Networks (PINN) and Deep BSDE Solvers of Differential Equations for Scientific Machine Learning (SciML) accelerated simulation
52,Julia,OhMyREPL.jl,561,40,Julia,https://github.com/KristofferC/OhMyREPL.jl,KristofferC,26,2022-02-07T13:52:01Z,Syntax highlighting and other enhancements for the Julia REPL
53,Julia,Documenter.jl,551,368,Julia,https://github.com/JuliaDocs/Documenter.jl,JuliaDocs,262,2022-04-01T22:16:59Z,A documentation generator for Julia.
54,Julia,StaticArrays.jl,540,119,Julia,https://github.com/JuliaArrays/StaticArrays.jl,JuliaArrays,117,2022-03-27T19:55:01Z,Statically sized arrays for Julia
55,Julia,DataStructures.jl,533,215,Julia,https://github.com/JuliaCollections/DataStructures.jl,JuliaCollections,131,2022-03-28T00:34:03Z,Julia implementation of Data structures
56,Julia,LoopVectorization.jl,526,46,Julia,https://github.com/JuliaSIMD/LoopVectorization.jl,JuliaSIMD,80,2022-04-01T13:10:16Z,Macro(s) for vectorizing loops.
57,Julia,ProgressMeter.jl,520,75,Julia,https://github.com/timholy/ProgressMeter.jl,timholy,45,2022-03-24T23:14:48Z,Progress meter for long-running computations
58,Julia,HTTP.jl,494,131,Julia,https://github.com/JuliaWeb/HTTP.jl,JuliaWeb,81,2022-04-02T22:59:00Z,HTTP for Julia
59,Julia,ScikitLearn.jl,487,68,Julia,https://github.com/cstjean/ScikitLearn.jl,cstjean,30,2021-09-25T11:43:53Z,Julia implementation of the scikit-learn API https://cstjean.github.io/ScikitLearn.jl/dev/
60,Julia,JuliaZH.jl,479,93,Julia,https://github.com/JuliaCN/JuliaZH.jl,JuliaCN,9,2022-01-05T03:47:40Z,Julia语言中文文档
1,Kotlin,okhttp,41882,8817,Kotlin,https://github.com/square/okhttp,square,124,2022-04-02T17:17:00Z,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM."
2,Kotlin,kotlin,40828,5045,Kotlin,https://github.com/JetBrains/kotlin,JetBrains,0,2022-04-03T00:29:51Z,The Kotlin Programming Language. 
3,Kotlin,architecture-samples,40447,11092,Kotlin,https://github.com/android/architecture-samples,android,131,2022-03-25T12:08:48Z,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.
4,Kotlin,shadowsocks-android,32429,11595,Kotlin,https://github.com/shadowsocks/shadowsocks-android,shadowsocks,31,2022-03-22T03:35:07Z,A shadowsocks client for Android
5,Kotlin,leakcanary,27406,3881,Kotlin,https://github.com/square/leakcanary,square,88,2022-04-02T17:45:50Z,A memory leak detection library for Android.
6,Kotlin,p3c,27187,7461,Kotlin,https://github.com/alibaba/p3c,alibaba,79,2022-03-22T06:48:48Z,Alibaba Java Coding Guidelines pmd implements and IDE plugin
7,Kotlin,fanqiang,24470,5502,Kotlin,https://github.com/bannedbook/fanqiang,bannedbook,252,2022-03-31T01:42:41Z,翻墙-科学上网
8,Kotlin,architecture-components-samples,21688,7969,Kotlin,https://github.com/android/architecture-components-samples,android,135,2022-03-30T18:09:14Z,Samples for Android Architecture Components. 
9,Kotlin,iosched,21267,6242,Kotlin,https://github.com/google/iosched,google,45,2022-04-01T15:20:12Z,The Google I/O Android App
10,Kotlin,material-dialogs,19220,3155,Kotlin,https://github.com/afollestad/material-dialogs,afollestad,0,2022-03-16T19:35:51Z,"😍 A beautiful, fluid, and extensible dialogs API for Kotlin & Android."
11,Kotlin,picasso,18235,4036,Kotlin,https://github.com/square/picasso,square,184,2022-03-31T09:58:26Z,A powerful image downloading and caching library for Android
12,Kotlin,flexbox-layout,17328,1796,Kotlin,https://github.com/google/flexbox-layout,google,97,2022-01-13T11:26:27Z,Flexbox for Android 
13,Kotlin,plaid,16226,3257,Kotlin,https://github.com/nickbutcher/plaid,nickbutcher,74,2021-08-01T11:19:30Z,An Android app which provides design news & inspiration as well as being an example of implementing material design.
14,Kotlin,anko,15952,1302,Kotlin,https://github.com/Kotlin/anko,Kotlin,237,2019-12-05T08:59:41Z,Pleasant Android application development
15,Kotlin,tachiyomi,15545,1969,Kotlin,https://github.com/tachiyomiorg/tachiyomi,tachiyomiorg,486,2022-04-02T23:50:06Z,Free and open source manga reader for Android.
16,Kotlin,sunflower,15528,4038,Kotlin,https://github.com/android/sunflower,android,77,2022-04-01T14:57:51Z,A gardening app illustrating Android development best practices with Android Jetpack.
17,Kotlin,v2rayNG,14021,2534,Kotlin,https://github.com/2dust/v2rayNG,2dust,57,2022-03-21T18:41:35Z,"A V2Ray client for Android, support Xray core and v2fly core"
18,Kotlin,ClashForAndroid,12631,1655,Kotlin,https://github.com/Kr328/ClashForAndroid,Kr328,52,2022-03-22T12:36:31Z,A rule-based tunnel for Android.
19,Kotlin,uamp,12475,3648,Kotlin,https://github.com/android/uamp,android,47,2022-03-22T18:29:49Z,A sample audio app for Android
20,Kotlin,RxTool,11655,2829,Kotlin,https://github.com/Tamsiree/RxTool,Tamsiree,66,2021-12-27T16:03:36Z,Android开发人员不得不收集的工具类集合 | 支付宝支付 | 微信支付（统一下单） | 微信分享 | Zip4j压缩（支持分卷压缩与加密） | 一键集成UCrop选择圆形头像 | 一键集成二维码和条形码的扫描与生成 | 常用Dialog | WebView的封装可播放视频 | 仿斗鱼滑动验证码 | Toast封装 | 震动 | GPS | Location定位 | 图片缩放 | Exif 图片添加地理位置信息（经纬度） | 蛛网等级 | 颜色选择器 | ArcGis | VTPK | 编译运行一下说不定会找到惊喜
21,Kotlin,MaterialDrawer,11518,2096,Kotlin,https://github.com/mikepenz/MaterialDrawer,mikepenz,2,2022-03-29T15:18:52Z,"The flexible, easy to use, all in one drawer library for your Android project. Now brand new with material 2 design."
22,Kotlin,compose-samples,11211,2510,Kotlin,https://github.com/android/compose-samples,android,69,2022-03-31T16:59:41Z,Official Jetpack Compose samples.
23,Kotlin,recyclerview-animators,10987,1967,Kotlin,https://github.com/wasabeef/recyclerview-animators,wasabeef,102,2021-02-14T13:34:32Z,An Android Animation library which easily add itemanimator to RecyclerView items.
24,Kotlin,kotlinx.coroutines,10579,1546,Kotlin,https://github.com/Kotlin/kotlinx.coroutines,Kotlin,223,2022-04-02T13:18:58Z,Library support for Kotlin coroutines 
25,Kotlin,AppIntro,10090,1758,Kotlin,https://github.com/AppIntro/AppIntro,AppIntro,26,2022-03-28T07:04:04Z,Make a cool intro for your Android app.
26,Kotlin,awesome-kotlin,9836,1126,Kotlin,https://github.com/KotlinBy/awesome-kotlin,KotlinBy,20,2022-04-02T13:45:40Z,A curated list of awesome Kotlin related stuff Inspired by awesome-java. 
27,Kotlin,RxBinding,9710,950,Kotlin,https://github.com/JakeWharton/RxBinding,JakeWharton,30,2021-11-18T17:51:21Z,RxJava binding APIs for Android's UI widgets.
28,Kotlin,ktor,9591,799,Kotlin,https://github.com/ktorio/ktor,ktorio,230,2022-04-01T08:41:22Z,Framework for quickly creating connected applications in Kotlin with minimal effort
29,Kotlin,timber,9545,916,Kotlin,https://github.com/JakeWharton/timber,JakeWharton,41,2022-03-01T20:33:41Z,"A logger with a small, extensible API which provides utility on top of Android's normal Log class."
30,Kotlin,mirai,8941,2153,Kotlin,https://github.com/mamoe/mirai,mamoe,172,2022-04-02T12:24:35Z,高效率 QQ 机器人支持库
31,Kotlin,compose-jb,8480,588,Kotlin,https://github.com/JetBrains/compose-jb,JetBrains,551,2022-04-02T17:46:45Z,"Compose Multiplatform, a modern UI framework for Kotlin that makes building performant and beautiful user interfaces easy and enjoyable."
32,Kotlin,TranslationPlugin,8466,625,Kotlin,https://github.com/YiiGuxing/TranslationPlugin,YiiGuxing,31,2022-04-02T00:19:41Z,Translation plugin for IntelliJ based IDEs/Android Studio/HUAWEI DevEco Studio.
33,Kotlin,moshi,8124,665,Kotlin,https://github.com/square/moshi,square,67,2022-03-30T22:43:16Z,A modern JSON library for Kotlin and Java.
34,Kotlin,coil,7943,485,Kotlin,https://github.com/coil-kt/coil,coil-kt,27,2022-04-02T07:11:48Z,Image loading for Android backed by Kotlin Coroutines.
35,Kotlin,okio,7940,1137,Kotlin,https://github.com/square/okio,square,56,2022-03-29T17:49:42Z,"A modern I/O library for Android, Java, and Kotlin Multiplatform."
36,Kotlin,cheesesquare,7809,1865,Kotlin,https://github.com/chrisbanes/cheesesquare,chrisbanes,0,2020-12-07T17:39:00Z,Demos the new Android Design library.
37,Kotlin,legado,7504,1397,Kotlin,https://github.com/gedoor/legado,gedoor,47,2022-04-02T09:32:11Z,"阅读3.0, 阅读是一款可以自定义来源阅读网络内容的工具，为广大网络文学爱好者提供一种方便、快捷舒适的试读体验。"
38,Kotlin,koin,7348,555,Kotlin,https://github.com/InsertKoinIO/koin,InsertKoinIO,97,2022-03-29T13:15:09Z,Koin - a pragmatic lightweight dependency injection framework for Kotlin
39,Kotlin,kotlin-native,7089,620,Kotlin,https://github.com/JetBrains/kotlin-native,JetBrains,0,2021-08-10T12:31:53Z,Kotlin/Native infrastructure
40,Kotlin,VancedManager,7050,1150,Kotlin,https://github.com/TeamVanced/VancedManager,TeamVanced,60,2022-03-14T13:59:17Z,Vanced Installer
41,Kotlin,RxKotlin,6837,462,Kotlin,https://github.com/ReactiveX/RxKotlin,ReactiveX,19,2021-12-29T22:32:43Z,RxJava bindings for Kotlin
42,Kotlin,sourcerer-app,6669,281,Kotlin,https://github.com/sourcerer-io/sourcerer-app,sourcerer-io,206,2020-09-30T20:20:13Z,🦄 Sourcerer app makes a visual profile from your GitHub and git repositories.
43,Kotlin,ideavim,6430,626,Kotlin,https://github.com/JetBrains/ideavim,JetBrains,0,2022-04-03T00:15:01Z,Vim emulation plugin for IDEs based on the IntelliJ Platform
44,Kotlin,Compressor,6357,907,Kotlin,https://github.com/zetbaitsu/Compressor,zetbaitsu,114,2021-10-14T20:03:10Z,An android image compression library.
45,Kotlin,Exposed,6045,495,Kotlin,https://github.com/JetBrains/Exposed,JetBrains,304,2022-03-24T14:31:34Z,Kotlin SQL Framework
46,Kotlin,acra,5830,1127,Kotlin,https://github.com/ACRA/acra,ACRA,4,2022-04-03T02:42:18Z,Application Crash Reports for Android
47,Kotlin,fenix,5733,1103,Kotlin,https://github.com/mozilla-mobile/fenix,mozilla-mobile,1986,2022-04-02T16:36:36Z,Firefox for Android
48,Kotlin,android-oss,5661,1013,Kotlin,https://github.com/kickstarter/android-oss,kickstarter,2,2022-04-01T20:18:47Z,"Kickstarter for Android. Bring new ideas to life, anywhere."
49,Kotlin,facebook-android-sdk,5585,3601,Kotlin,https://github.com/facebook/facebook-android-sdk,facebook,12,2022-03-30T03:43:29Z,Used to integrate Android apps with Facebook Platform.
50,Kotlin,javalin,5415,465,Kotlin,https://github.com/tipsy/javalin,tipsy,29,2022-04-03T02:36:15Z,A simple and modern Java and Kotlin web framework
51,Kotlin,android-showcase,5385,746,Kotlin,https://github.com/igorwojda/android-showcase,igorwojda,27,2022-03-17T12:03:53Z,"💎 Android application following best practices:  Kotlin, Coroutines, JetPack, Clean Architecture, Feature Modules, Tests, MVVM, DI, Static Analysis..."
52,Kotlin,MultiType,5363,724,Kotlin,https://github.com/drakeet/MultiType,drakeet,8,2021-06-22T07:48:25Z,Easier and more flexible to create multiple types for Android RecyclerView.
53,Kotlin,Alerter,5268,638,Kotlin,https://github.com/Tapadoo/Alerter,Tapadoo,38,2021-09-20T16:52:26Z,An Android Alerting Library
54,Kotlin,topeka,5234,1107,Kotlin,https://github.com/android/topeka,android,8,2021-01-22T21:31:15Z,A fun to play quiz that showcases material design on Android
55,Kotlin,Pokedex,5189,643,Kotlin,https://github.com/skydoves/Pokedex,skydoves,6,2022-04-02T05:58:38Z,"🗡️ Pokedex demonstrates modern Android development with Hilt, Material Motion, Coroutines, Flow, Jetpack (Room, ViewModel) based on MVVM architecture."
56,Kotlin,Design-Patterns-In-Kotlin,5163,624,Kotlin,https://github.com/dbacinski/Design-Patterns-In-Kotlin,dbacinski,2,2021-03-15T12:16:24Z,Design Patterns implemented in Kotlin
57,Kotlin,tivi,5068,687,Kotlin,https://github.com/chrisbanes/tivi,chrisbanes,36,2022-03-30T17:17:29Z,"Tivi is a work-in-progress TV show tracking Android app, which connects to Trakt.tv. It is still in its early stages of development and currently only contains two pieces of UI. It is under heavy development."
58,Kotlin,Android-Iconics,4941,626,Kotlin,https://github.com/mikepenz/Android-Iconics,mikepenz,2,2021-11-12T13:29:52Z,"Android-Iconics - Use any icon font, or vector (.svg) as drawable in your application."
59,Kotlin,arrow,4941,352,Kotlin,https://github.com/arrow-kt/arrow,arrow-kt,35,2022-04-03T02:47:13Z,Λrrow - Functional companion to Kotlin's Standard Library
60,Kotlin,uhabits,4881,745,Kotlin,https://github.com/iSoron/uhabits,iSoron,11,2022-04-01T19:44:10Z,"Loop Habit Tracker, a mobile app for creating and maintaining long-term positive habits"
